"authorMeta.avatar","authorMeta.name","text","diggCount","shareCount","playCount","commentCount","videoMeta.duration","musicMeta.musicName","musicMeta.musicAuthor","musicMeta.musicOriginal","createTimeISO","webVideoUrl"
"https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/7332155705035915269~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=9f35f1ba&x-expires=1777471200&x-signature=vrRYyNacV9bLNkvH7dTwGxoOsZE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","nepaliattire","Please call text us on 0469042753 or dm on instagram for
order#aashnasboutique_accees
ories #creatorsearchinsights #aashnaboutique
#livewiththetrend #nepaliattire","39","12","3054","2","19","original sound","Nepali Attire","true","2026-03-08T03:46:34.000Z","https://www.tiktok.com/@nepaliattire/video/7614726106792398101"
"https://p19-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/4dc6a6b5a04beca03f45b052928347bb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=11e8fc20&x-expires=1777471200&x-signature=cFzhFCWw1WT1p0HxJ35UN6AnTaQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","pandey.smriti","#katiramri #nepalifolksong #nepaliattire❤️🇳🇵 #slayinginred ","121","0","863","29","12","original sound","Subash Khadka","true","2026-04-21T00:17:01.000Z","https://www.tiktok.com/@pandey.smriti/video/7630999847398640926"
"https://p19-common-sign.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/d4acdf6250bcf98ebf2c740156a309f1~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=2f2937f8&x-expires=1777471200&x-signature=rgzvYHnO2ewcomvfY39XZcX9szg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","chahana_b","All Nepali cultural dress available ✨🌸 
#fyp #smallbusiness #nepali #chahana1_ #goviral #culturaldress #nepaliattire #choli ","67","3","2101","7","15","original sound","SD YOGI Official","true","2025-07-26T13:06:22.000Z","https://www.tiktok.com/@chahana_b/video/7531376231447645462"
"https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/b601da9d2ac6524c2a968beeb2752477~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=ae69c38a&x-expires=1777471200&x-signature=W7lJSnhlYjKfIDQTKuoaFiowKIc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","bidya_chamling","Girlies grab yours before it’s gone🎀 kindly DM to Kuwasangcollection on instagram! #supportsmallbusiness #kuwasangcollection #nepalikurthi #bidyaraichamling #nepaliattire ","99","3","3848","1","13","original sound","𝑴𝒂𝒏 𝐆𝐜✅","true","2026-03-22T23:23:38.000Z","https://www.tiktok.com/@bidya_chamling/video/7620224596557532429"
"https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/aa3cb24f6f8ab5f925393158117e3aa3~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=64ffa04c&x-expires=1777471200&x-signature=fqrxmExNJ2RpwKhm4vQqZuOReL4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","isnivacollection","Can be purchased separately 🤍 
#fypシ゚ #pbjewelry #nepaliattire ","105","8","2371","5","11","original sound","तमु संसार(गुरुङ संस्कृति🙏❤️))","true","2025-12-14T21:31:49.000Z","https://www.tiktok.com/@isnivacollection/video/7583829465558420766"
"https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/7332155705035915269~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=9f35f1ba&x-expires=1777471200&x-signature=vrRYyNacV9bLNkvH7dTwGxoOsZE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","nepaliattire","Please call/text us on 0469042753 or dm on instagram for order#aashnasboutique_acceesories #creatorsearchinsights #aashnaboutique #livewiththetrend #nepaliattire ","42","7","3057","2","70","original sound","Nepali Attire","true","2026-01-18T01:10:42.000Z","https://www.tiktok.com/@nepaliattire/video/7596502744538680596"
"https://p19-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/9cca533391e47bc790b336278c40f2a1~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=633f61cd&x-expires=1777471200&x-signature=fErv3z89keFaOaNlThscHFnm0BM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","sisterscollectionbyrebi","The traditional Nepali Attire 
314-498-2583(USA) 
Dm us or visit our website 

#nepaliwears #EthnicWear #nepaliusa #nepaliusaclothing #nepaliattire ","68","4","3163","7","14","original sound - AI Artist Nepal","AI Artist Nepal","true","2026-01-09T15:47:19.000Z","https://www.tiktok.com/@sisterscollectionbyrebi/video/7593388809107066143"
"https://p16-common-sign.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/8e0537048f1be6ebec9d422984695dec~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=6286c176&x-expires=1777471200&x-signature=p924SZoEACjOkTarh%2FsJH0o0b%2B8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","suhani_wear","follow us on ig ✨

#nepaliattire #kurthauk","28","2","1343","2","30","original sound","Suhani_Uk","true","2026-03-04T19:43:51.000Z","https://www.tiktok.com/@suhani_wear/video/7613488494538755350"
"https://p19-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/9cca533391e47bc790b336278c40f2a1~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=633f61cd&x-expires=1777471200&x-signature=fErv3z89keFaOaNlThscHFnm0BM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","sisterscollectionbyrebi","The traditional Attire 
314-498-2583(USA) 
Dm us vist our website
🔗 link below bio section 
Wearing size 32

#SouthAsianStyle #SistersCollection #EthnicChic #lungi#nepaliattire ","90","9","4170","2","20","original sound","Vijay Shree Krishna Murti Ji","true","2026-01-24T04:38:11.000Z","https://www.tiktok.com/@sisterscollectionbyrebi/video/7598782709191740702"
"https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/bdf90d45b1a001297d349be06d4d3849~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=d6e7931d&x-expires=1777471200&x-signature=gqUAneqT2ygRfdXyhX%2BsejvkMr4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","explore_nepal0","Nepali girls be looking extra elegant in their cultural attires 🇳🇵❤️
#Majhidress #Dhimaldress #Yakkhadress #Bhujeldress #Thamidress ","7137","226","146200","90","25","original sound","Nepali Sansar 🇳🇵","true","2026-02-19T11:22:03.000Z","https://www.tiktok.com/@explore_nepal0/video/7608535068436352274"
"https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/7332155705035915269~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=9f35f1ba&x-expires=1777471200&x-signature=vrRYyNacV9bLNkvH7dTwGxoOsZE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","nepaliattire","Dhaka print saree. To order please contact 0411751292 or on instagram to order #nepaliattirehobart #aashnaboutique_accessories #hobarttasmania #sale #neaplistoreinhobart #nepaliboutique #sari ","69","33","11400","16","78","original sound","Nepali Attire","true","2024-09-08T06:35:51.000Z","https://www.tiktok.com/@nepaliattire/video/7412157233800170773"
"https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/3b1e51bc1ab22b7d571e8b69cbfd31ae~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=232b967f&x-expires=1777471200&x-signature=j9j1b5QJ%2BecJFD2oJWCmvYXH4%2FE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","chahana1_","Tas-kuchin choli✨🌸
#fyp #smallbusiness #chahana1_ #nepali #choli #nepaliuk #clothinguk #nepaliattire #trending ","275","71","25300","7","37","original sound","N - Fᵢₗₘy Gₐₗₗₑᵣy","true","2025-05-31T10:01:39.000Z","https://www.tiktok.com/@chahana1_/video/7510547868424375559"
"https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/45141825ca8a7097d1b5f55f31d4320c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=d12f9f32&x-expires=1777471200&x-signature=PXIASL%2FdpJdHQn8awdboR6N9GBc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","makeup.by.poppy6","Beautiful Aussie Bride in Nepali attire ♥️ ✨ #aussiebride #nepalibride #nepaliattire #fypシ゚ #makeupbypoppy ","416","40","15800","3","20","original sound",,"true","2026-04-24T01:42:56.000Z","https://www.tiktok.com/@makeup.by.poppy6/video/7632135267561868551"
"https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/2cbb15787db32610713ae09da3e6c25c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=b2c6b9fd&x-expires=1777471200&x-signature=l5%2FdDpV7GgP4cK7pGFISaYuMDM0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","cutenesszz__","Lungi & blouse Nepali real attire, modernizing them too. #nepaliculture #nepalimuser #foryoupage #saree #nepaltiktok ","164","5","3570","7","12","оригинальный звук","❀ . 𝑟𝑎𝑚𝑖 ˚ . •","true","2026-04-16T22:21:08.000Z","https://www.tiktok.com/@cutenesszz__/video/7629485644745624846"
"https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/3567a113ef08b92312f5e559f94d32b4~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=9743aa22&x-expires=1777471200&x-signature=atxQVUKZ%2FFKHMaLifrqMHOxawC0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","dipshika029","#creatorsearchinsights #fyp #culturaldress #pooh in Nepali attire🧿","85","4","1707","19","14","original sound","Sikha","true","2026-02-25T03:37:32.000Z","https://www.tiktok.com/@dipshika029/video/7610641841892920597"
"https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/7332155705035915269~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=9f35f1ba&x-expires=1777471200&x-signature=vrRYyNacV9bLNkvH7dTwGxoOsZE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","nepaliattire","Please call/tect us on 0411751292 for order#aashnaboutique#nepaliattire#nepaliattirehobart#aashnasboutique_acceesories #tasmania @Aashna’s Boutique ","163","94","21100","10","169","original sound","Nepali Attire","true","2024-08-17T03:49:42.000Z","https://www.tiktok.com/@nepaliattire/video/7403950574682508551"
"https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/65a4188175e7d61effec560e80d76d77~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=711abbcf&x-expires=1777471200&x-signature=Gvpyomv2yWCHRABblTJc461cqUs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","hrishitaupreti","kanxi kali kali kali
#nepaliattire #nepaliinusa ","170","3","1076","41","15","original sound","Hrishita🇳🇵🇺🇸","true","2026-04-21T05:06:11.000Z","https://www.tiktok.com/@hrishitaupreti/video/7631074384400108820"
"https://p19-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/9cca533391e47bc790b336278c40f2a1~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=633f61cd&x-expires=1777471200&x-signature=fErv3z89keFaOaNlThscHFnm0BM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","sisterscollectionbyrebi","The Nepali Lungi Cholo
314-498-2583(USA) 
Dm us or visit our website for order 

#nepaliwears #cholo #lungicholo #nepaliusaclothing #nepaliattire ","134","8","4564","7","11","original sound","Nepali dancing toon","true","2026-01-10T03:32:00.000Z","https://www.tiktok.com/@sisterscollectionbyrebi/video/7593532121545706783"
"https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/8bcc5435ef70104c643c83670ba84e7e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=cd2f4fc5&x-expires=1777471200&x-signature=KMbBfhosc4lfgKmIxDAPcOLrMps%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","snoww.flowerrr","The sun was too bright it messed up the video ☺️ anyways sari inspo for the girlies attending weeding this season, I can’t handle it so it always ends up becoming messy like this in the video 
#nepaliattire #sareeinspo #weddingoutfitinspo #traditionalattire #nepali  ","60","9","960","8","10","original sound","🎀desi sped up🎀","true","2025-12-07T01:55:38.000Z","https://www.tiktok.com/@snoww.flowerrr/video/7580928753438608660"
"https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/084abba6792306117eade62894d924a4~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=6c9f6f4f&x-expires=1777471200&x-signature=eFG4pas1V5av%2FxFej6rONvvPsjg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","kristena1236","Pov;you officially hit third trimester 🥰🥰#homephotoshoot #tmg_studio#nepaliattire ","209","23","5033","55","21","original sound","Dibash creation","true","2025-01-15T10:13:05.000Z","https://www.tiktok.com/@kristena1236/video/7460083235804990738"
"https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/05a53ff5a2e16ab211bf41959b30c463~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=9d670252&x-expires=1777471200&x-signature=oXx6rI%2BMXhrAntowCYLkDev3dZM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","katoofunny","like girl I'm not gonna eat them, just another reminder that I'm not normal #arfidawareness #feedingtubeawareness #fyp #birthday ","2047","19","24500","60","12","original sound","itgetssworse","true","2026-04-26T18:00:43.000Z","https://www.tiktok.com/@katoofunny/video/7633129429157334304"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/effeee1ceda714225467ff593792aee5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6b48e87b&x-expires=1777471200&x-signature=bVPJwh8WvbgM9nFzaLu0%2FiPjJU0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","suharfam9","Interactive birthday gift for my bonus daughters 18th birthday 😇🫶🏻✨ #18thbirthday #giftideas #diy ","94","2","2684","5","409","original sound","EmilySuhar | Mom of 9","true","2026-04-18T14:15:16.000Z","https://www.tiktok.com/@suharfam9/video/7630102519947005197"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a653bb61850d1ef6360fdbc5b2f56a77~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=352ef74b&x-expires=1777471200&x-signature=fOd4YQMJB3rfU9VTbQ5hQ4FQ77w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","kaylas1eut","18TH BDAY HAUL! I’m SO grateful for everything!! #haul #birthday #birthdayhaul ","576","1","4481","8","67","original sound","Kayla 🐚🩵🥥","true","2026-04-26T23:14:35.000Z","https://www.tiktok.com/@kaylas1eut/video/7633210222223314190"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e8c158b4280628b094b42653fe487fb9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=2b4f4b81&x-expires=1777471200&x-signature=nG8Jhd%2F2WoqkxJdouxPgf5R9kp0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","palettepourandsip_","The Goodbye to my (son’s) childhood tour 
.
.
.
.
.
#goodbyetomychildhood #18thbirthday #goodbyechildhood #viralvideo #tiktokbirthday ","81900","6263","359200","3283","180","Never Grow Up","Taylor Swift","false","2026-03-02T01:14:50.000Z","https://www.tiktok.com/@palettepourandsip_/video/7612460510490987783"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/d327b46cf43c8ab89a86394b809836b6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=03bddebf&x-expires=1777471200&x-signature=nOxiXA%2Bzoo70bj7f2SjaPxyz9mM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","stephanie_clark1","18 things you can do when you're 18 #18thbirthday #birthdaygift  #fyp  #experience #birthdayideas ","92900","2969","597800","699","385","Bazooka","Miami XO","false","2026-04-07T16:30:35.000Z","https://www.tiktok.com/@stephanie_clark1/video/7626055555563408671"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8f4f1d3a808298312d0ca04a7570ab2a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5ff51448&x-expires=1777471200&x-signature=QcMDZ0i1xNkraISob9k5x9vU6Sc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","diturova","","4191","276","35700","124","18","son original","🎧","true","2026-04-22T10:13:35.000Z","https://www.tiktok.com/@diturova/video/7631524706616790292"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/726c383f22907537a16cb41e3edd1fc8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6ab87ae3&x-expires=1777471200&x-signature=gZyzqksiLqQLinraL%2FSUwKW924o%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","aes.nthetics","special surprise for her 18th birthday 🥹💌

#fyp #viraltiktok #birthday #kenyantiktok🇰🇪 #fyppppppppppppppppppppppp ","14200","1187","89900","42","15","original sound","𝐀&𝐓 ™","true","2026-04-17T05:44:09.000Z","https://www.tiktok.com/@aes.nthetics/video/7629599845380132104"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/47a3cbb61994f354c329b42cf9074d79~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=58f71dc2&x-expires=1777471200&x-signature=KTOoXeg9XO2occqEw4%2FinKgOv0g%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","raisinguprays","18 things you can do when you turn eighteen 🎉💕 Of course there’s more, but I just picked these. Not gonna lie- this was a lot of planning. Comment EIGHTEEN below and I’ll send you all the direct links to save you the time! #eighteen18 #18thbirthday #welcometoadulthood #motherdaughterbond #momlife","21000","1306","140200","63","148","original sound","Katie Ray","true","2026-02-02T13:54:22.000Z","https://www.tiktok.com/@raisinguprays/video/7602265839127006495"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a15cbb4694b2a3c3ce9a15ecf791855a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=c0d20448&x-expires=1777471200&x-signature=gp36DAgIsX%2Br90NMtcodynRbO1o%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","graciehowell123","most precious bday surprise my my sister 

#birthday #toystory #memory #childhood #sister #family #presents ","1800000","179600","11700000","21800","132","original sound","grace","true","2025-09-06T01:16:56.000Z","https://www.tiktok.com/@graciehowell123/video/7546778871912336653"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/6776c8cd7048ff4a6aca28fd976e937a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=204fe5d2&x-expires=1777471200&x-signature=InoyW63oK5K2WC59wH6xCW1D2Gs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","kaydenn.maee","the day has come, i’m officially 18!! 🤍💕🎂
#18thbirthday #adult #birthdaygirl #pinkdress #foryoupage ","2316","4","13800","132","8","som original","lipe","true","2026-04-25T00:29:34.000Z","https://www.tiktok.com/@kaydenn.maee/video/7632487411141889311"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/45064d3e4936cb2e010692c18aaf5ad0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=46e936b1&x-expires=1777471200&x-signature=J6hfyw2vAiI1Nc3SbKp08QzH5co%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","mathiasbeswaggy","It’s ma birthdayyy!! #hehim #08 #birthday #18 #viral ","127","1","751","13","15","dźwięk oryginalny","j𑁤lie","true","2026-04-26T13:17:33.000Z","https://www.tiktok.com/@mathiasbeswaggy/video/7633056458917023008"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/932eb3521f8ad94c11371950c16ac4db~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=331eadd7&x-expires=1777471200&x-signature=n52AOfdkoe1eCZhAfFPyVr4kaRY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","chloelovescereal","18th birthday 🎂 #18thbirthday #loveya ","688","12","6818","36","15","original sound","Audios 🩷","true","2026-04-27T03:38:45.000Z","https://www.tiktok.com/@chloelovescereal/video/7633278374294637845"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/27fdd2eab022e7eef7cca86c9775e620~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=0598beb3&x-expires=1777471200&x-signature=xqVNib7in2WfAU%2FK3Q%2FBlVPhQFA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","aryaluvsanrio","Happy birthday to me#fypシ#18#viral#baddie#birthday ","5729","182","57700","173","6","You Rock My World","Michael Jackson","false","2026-03-01T21:56:30.000Z","https://www.tiktok.com/@aryaluvsanrio/video/7612409288677510414"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/2b974ab2a8c1a8598580895262fd9976~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ffbae100&x-expires=1777471200&x-signature=1mcJua65U95HnX7%2FJqcWKNTcXXE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","thenoellekate","finally legal 🔞🔞 #fyp #foryou #birthday ","19600","76","83800","311","12","original sound","Audios 🩷","true","2026-04-21T16:38:18.000Z","https://www.tiktok.com/@thenoellekate/video/7631252630081228062"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/9678ff3313945c1adb3ecc21c91d2e35~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=a89198e3&x-expires=1777471200&x-signature=ysLJg4HpjYDaHPSKaCrRQEVA684%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","allisongoshorn","18th birthday 💗#fyp #cuteeeee #fypシ゚viral #birthday ","1572","7","6115","33","7","original sound","💕","true","2026-04-23T16:19:31.000Z","https://www.tiktok.com/@allisongoshorn/video/7631990075877756191"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a7a9753dcf135c732054c33b2264b3f9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=c4632fc0&x-expires=1777471200&x-signature=j4WCJG77lGySghaTfmsWAWni7kk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","gabibutprobablynot","Happy 18th birthday to me! #fit #fyp #fypシ ","162","1","796","4","13","original sound","Aidan Kanne","true","2026-04-27T13:16:02.000Z","https://www.tiktok.com/@gabibutprobablynot/video/7633427028489833758"
