"authorMeta.avatar","authorMeta.name","text","diggCount","shareCount","playCount","commentCount","videoMeta.duration","musicMeta.musicName","musicMeta.musicAuthor","musicMeta.musicOriginal","createTimeISO","webVideoUrl"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/6325a580d8fc205bfde797468d50f47f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=bceed68c&x-expires=1780560000&x-signature=Li%2BIksklNkk27eMg%2B2OAqri6zb4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","prasamsha_th","Fit check 👯‍♀️ @Dikie @Melyssa Bhandary #fyp #outfitcheck #nepaligirls #dallastexas ","119","2","2101","7","10","original sound","bethan mccoy","true","2026-05-30T05:31:40.000Z","https://www.tiktok.com/@prasamsha_th/video/7645553154708278542"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ec74d9b9fa7b055913f2d02d8a0fbc6a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=8a67ac17&x-expires=1780560000&x-signature=uDzWYaXxzsS3AMY8HmDA6D0cTZg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","p_milalivin","Fit check

.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.

#muscles #nepali #ootd #gymgirl #fit ","11100","1055","195400","159","8","original sound","Suzina lama","true","2026-05-19T03:20:27.000Z","https://www.tiktok.com/@p_milalivin/video/7641437530503597332"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/561db890b93a55d72a9f241cba9fac6c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=fd4334ac&x-expires=1780560000&x-signature=J61xbZiE7utGOHzrhBHQx4%2FIpNk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","d_aayushma5","J ni maan parne #fyp #nepali #OOTD #trending #fitcheck ","162","1","1358","7","9","original sound","Angrybird🎀✨💗","true","2026-05-29T21:29:27.000Z","https://www.tiktok.com/@d_aayushma5/video/7645428959856856351"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6031fefc01c19e30ee6468b7eb0fdcf5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e739c886&x-expires=1780560000&x-signature=uhFuxiY%2BOG%2FuONKt9nZyh0CGlys%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","prerana_shresthaa","The type of girl you wanna chew like bubblegum 🍬✨ #fitcheck #partydress #nepali #explorepage✨ #viral ","760","87","10400","12","13","original sound","ashtonffx","true","2026-05-09T07:22:49.000Z","https://www.tiktok.com/@prerana_shresthaa/video/7637789139315789063"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/93ffbfde61d369c9326bdd5f96beb380~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=1a15883c&x-expires=1780560000&x-signature=aFq3vQ09ckm2qyIQkbugRWcHWls%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","_nishux","I cut these jeans before filming this & I luvvvv them even more now🤩  #fitcheck #nepaligirl #nepalitiktok #_nishux #tiktoknepal 
@Lamuse Nepal Official ","455","9","16000","115","5","original sound","Mandira_forever","true","2026-05-22T14:33:06.000Z","https://www.tiktok.com/@_nishux/video/7642724122698452246"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/cc1ea87783775357555abe7f5dd860ad~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=149039a7&x-expires=1780560000&x-signature=f5zswvoEsU%2F%2FCZTdmvkpsYGULD4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","chanohomies","@Cider #nepali #OOTD #fashiontiktok #fitcheck #airportoutfit ","125","1","1932","7","15","original sound","AvinashH","true","2026-05-03T22:47:07.000Z","https://www.tiktok.com/@chanohomies/video/7635800738366573838"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/34f018ba7552a92988510deaa7b91f7a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=bef8de2a&x-expires=1780560000&x-signature=QzUUC3iVZLHUfD4jxTKh3zFFYNk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","dilasha.p","#fyp #foryoupage #fitcheck #nepalitiktok #nepalisong ","411","4","3104","17","15","original sound","SA Zan EditZ","true","2026-06-01T00:15:18.000Z","https://www.tiktok.com/@dilasha.p/video/7646213931156933908"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/048f566aab407a457e3d64fd04e3bc79~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=aaf0d803&x-expires=1780560000&x-signature=6W4PNOvJw34aw8hE4EZhAElmsWw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","suvexa","A quick fit check cause it’s hot out here
.
.
.
.
.
.
.
.
.
.
#fashiontiktok #fitcheck #nepalfashion #kathmandu #nepaligirl ","77","3","579","3","11","Good Flirts (feat. Kendrick Lamar & Momo Boyd)","Baby Keem","false","2026-05-27T05:16:32.000Z","https://www.tiktok.com/@suvexa/video/7644435932799700238"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cae5b7a58c6f573e2b32012f1b2be3ec~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=f0937a22&x-expires=1780560000&x-signature=6Icg9QAp3vlwRN9QVEzSAfiWODk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","duskyyy2005","Fit check for Nepathya concert 
#fyp #newzealand #nepalitiktok 
#nepathya #ootd ","737","36","5591","15","10","Mayalu","Swoopna Suman","false","2026-05-15T04:29:58.000Z","https://www.tiktok.com/@duskyyy2005/video/7639971105741999380"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ce3b0c5c34706a0697acdddd00e42f82~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=c6984ef9&x-expires=1780560000&x-signature=LQogyFvy8oMGmecVBK7%2BR6Dxt%2Fs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","_cinnamonhaze_","fit ft nepali song🇳🇵#OOTD #fitcheck ","110","4","2073","20","15","original sound","Sushant KC","true","2026-05-11T22:45:12.000Z","https://www.tiktok.com/@_cinnamonhaze_/video/7638768988947844370"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/c2adf6f180e1adec16816f087a32d93c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=9030914d&x-expires=1780560000&x-signature=dTLq5EVEBKPxAzpkplWn6oItfIU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","sanjelsabina21","Fit check 🤭❤️#fitcheck #fyp #bbshasanjel #nepalitiktok #browngirl ","33","0","313","2","14","Aap Ki Ankhon Me Kuch","Kishore Kumar & Lata Mangeshkar","false","2026-06-01T12:12:29.000Z","https://www.tiktok.com/@sanjelsabina21/video/7646398608123677983"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/975638f36ac26a4302d3d6363f0b5c21~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=03067bec&x-expires=1780560000&x-signature=ckfHe64NEu%2BwWpf0CfxCiX7tNvs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","supty1234","Fitcheck #fyp #nepaligirl #nepalitiktok🇳🇵 #fitcheck ","422","2","15200","8","11","Dance Basanti","Sachin-Jigar & Vishal Dadlani & Anushka Manchanda","false","2026-05-08T08:04:01.000Z","https://www.tiktok.com/@supty1234/video/7637428679819169045"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/06e601d90fe3fac0a4db175d774c3588~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=da6e49e3&x-expires=1780560000&x-signature=oS9OncSCKPagGOcnTr54SqOYLH8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","saundarya.sutra","Fit check 💌 
@anishabhusal_ 

Dm to get yours 🖤

#y2k #shortkurti #kurti #goviral #nepalitiktok ","2436","164","39800","14","13","original sound","𝙉𝙖𝙧𝙪𝙩𝙤","true","2026-05-31T12:33:35.000Z","https://www.tiktok.com/@saundarya.sutra/video/7646033105857350932"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f17fab361f736da0fb7a44356762b29e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=da10863d&x-expires=1780560000&x-signature=dJLbIK0W9yVR4TxuyxfM0Pf9J0A%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","shanaya.yaya","a duo u didn’t know u needed  @Sanna ","805","38","24500","2","14","original sound","Milan Kshetri","true","2026-05-17T08:19:49.000Z","https://www.tiktok.com/@shanaya.yaya/video/7640772484161080596"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/b8e619dd81dbde83a0c8bde2f76adbad~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=46fb9510&x-expires=1780560000&x-signature=QsMmB1JQOsBbz%2BLov4IH4uQE%2BIY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","diya18_","quick fit checkk🤎  #ootd #outfitinspo #nepalitiktok #nepali #nepalisong ","87","0","1715","14","13","original sound","milyx","true","2026-05-09T23:15:55.000Z","https://www.tiktok.com/@diya18_/video/7638034728397884703"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/3422d8a9ae716c8095526e0309159ab1~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=c0171c30&x-expires=1780560000&x-signature=lfsFD5k67au9k%2FPvTieOGmQPES0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","ritu.regmii","causal and comfy #fitcheck #nepali #nepalitiktok #ootd #fypシ ","1438","44","22600","19","5","original sound","Shadow G Music","true","2026-04-28T17:45:34.000Z","https://www.tiktok.com/@ritu.regmii/video/7633867604389563678"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/276d34df2c103afb1ebfc24094247fbf~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=caffa02d&x-expires=1780560000&x-signature=%2F5DzLUliueOZXRQmYEVJxcrDvMc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","anuja0203","#fyp #xyzbca #nepali #nepaliinjapan ","142","1","927","18","18","original sound","re@l_yamraj!","true","2026-05-26T11:29:34.000Z","https://www.tiktok.com/@anuja0203/video/7644161178691800341"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/975638f36ac26a4302d3d6363f0b5c21~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=03067bec&x-expires=1780560000&x-signature=ckfHe64NEu%2BwWpf0CfxCiX7tNvs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","supty1234","B’day Fitcheck ❤️🥂 #fyp #nepaligirl #nepalitiktok🇳🇵 ","4091","119","88000","47","19","original sound","Sushant KC","true","2026-05-21T10:50:41.000Z","https://www.tiktok.com/@supty1234/video/7642295733357661461"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/3b52f35ed55426594586ddb7c4333679~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=67420a6b&x-expires=1780560000&x-signature=aB1eyNRpJG%2BJ4TCpz8svzEJtq48%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","theameesha.official","Fit check ✅#nepali #foryoupage ","103","2","1564","4","14","Aakhako Bato B8EIGHT","thujey","true","2026-05-27T16:11:34.000Z","https://www.tiktok.com/@theameesha.official/video/7644604846108183839"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/7e139940f0638f5977db97b09d2e6f01~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=2a9e08fe&x-expires=1780560000&x-signature=wd6qXj3W9lD7TGTSAB44JWOEMSU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","ahsinam_mk","#creatorsearchinsights#ootd#fyp#nepali#outfitinspo","47","3","540","10","6","Hey It's Me","Official Sound Studio","false","2026-05-14T08:07:33.000Z","https://www.tiktok.com/@ahsinam_mk/video/7639656093341207830"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/70627887d42a282749e18c1591347bac~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=f5d4c119&x-expires=1780560000&x-signature=xPgGVDoQxjgiNYdctOHtelVvFoo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","chloevanberkel","Here’s a preplanned week of outfits that are perfect to wear at college 
#collegeadvice #collegelife #collegeoutfits #classoutfit #outfitsforschool #greenscreen ","11200","153","375600","53","77","original sound","Chloe Van Berkel","true","2024-03-19T21:00:59.000Z","https://www.tiktok.com/@chloevanberkel/video/7348182406517558574"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/30b12b74693d7c63272a2d87fe806fea~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=224a6700&x-expires=1780560000&x-signature=B7ytCujgc2NoWTWYWMS1eUMmvlc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","mehak_marwaha","my cat was absolutely a paid actor 😭 also i registered for this class at 1am and had to wake up at 6:30 for it LOL

#college #summerclass #universitystudent #university #studentlife ","855","1","19800","11","8","STRIPPING IN THE CLUB HNM MEGAMIX","LEOPARDKK","true","2026-05-23T05:23:48.000Z","https://www.tiktok.com/@mehak_marwaha/video/7642953673571634450"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/cb3bb3722233e8d5cda0a7945c96903f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=1cfa030a&x-expires=1780560000&x-signature=4WtXVnYojIZZcv7dyMbl4UBiDbY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","jennaevelynnn","realistic version of what I wear to class! ✨✏️ 
#college #freshman #collegefreshman #classoutfit #outfitinspo #comfyclothes #whattowear #collegeoutfit #collegeclass #schooloutfit #matchingset #sweatset #sweatshirt #sweatshirtoutfit #sweatpants #abercrombie #lululemon @abercrombie @FP Movement ","90300","1200","1100000","167","80","original sound","JENNA EVELYN","true","2024-08-18T21:36:16.000Z","https://www.tiktok.com/@jennaevelynnn/video/7404596500271041834"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/ee74e73d8dc1980580e00ad71d5f1a81~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=fb989944&x-expires=1780560000&x-signature=qO4A4GZYocIZTFhKh0qfyIH97Jk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","lifewith.ellibelle","I got student of the year!!! ","2725","24","39800","7","283","original sound","Elli belle ☀️","true","2026-05-13T21:41:31.000Z","https://www.tiktok.com/@lifewith.ellibelle/video/7639494698213608718"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/d16a26feeb54a3b8a1701112b7096814~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=1ac661ac&x-expires=1780560000&x-signature=Fi7yMP77oke%2BWNJBi%2BWelt0YaMI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","alenayuann","and if ur not in college here’s some school fitspo for u 🤭 #OOTD #outfitinspo #schoolfit #unifit #kordell ","36800","352","377000","129","43","Vote yodelinghaley 5 stars","haley sharpe","true","2024-08-18T03:15:34.000Z","https://www.tiktok.com/@alenayuann/video/7404312853026557226"
