"authorMeta.avatar","authorMeta.name","text","diggCount","shareCount","playCount","commentCount","videoMeta.duration","musicMeta.musicName","musicMeta.musicAuthor","musicMeta.musicOriginal","createTimeISO","webVideoUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/abbf08ae573a0647b08ea677475b1427~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=8812b55c&x-expires=1780560000&x-signature=7Guq%2BSNvG0Q0%2B5cThr0ROr%2B2cpQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","evagiri","Nepali bridal shoot @sisbyksuskalology #fyp #dhyappagang ","51500","1419","1100000","206","17","original sound","Editsbyhs🎀","true","2026-02-05T09:42:30.000Z","https://www.tiktok.com/@evagiri/video/7603314217273281812"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/38024e6fe36b85707c6ce35b50cfb3fc~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=836da906&x-expires=1780560000&x-signature=zngzbycC8zOL6fSyJxNWN%2BsC45o%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","cchy1641","How to generate images of brides in traditional Nepali wedding attire with AI📸 | AI-generated portraits of brides in wedding costumes🤖 | Artificial intelligence for image creation✨ | Create pictures of brides wearing traditional Nepali wedding outfits with AI💖 I wanted to make images of brides in traditional Nepali wedding attire, and I never expected AI could achieve such wonderful results😳 | They shared AI-generated portraits of brides in traditional Nepali wedding costumes❤️ Tutorial for creating portraits of brides in traditional Nepali wedding attire with AI✍️ | Guide to generate portraits of brides in traditional Nepali wedding outfits via AI🤳 Create portraits of brides dressed in traditional Nepali wedding attire with AI✍️🤳 | Generate portraits of brides in traditional Nepali wedding costumes using AI💖 hypic redefines photo editing AI prompts for portraits of brides in traditional Nepali wedding attire on ChatGPT💬 | Create atmospheric portraits of brides in traditional Nepali wedding attire with AI❤️✍️ Tutorial for making portraits of brides in traditional Nepali wedding attire with AI✍️📝 | AI special effect photo templates for portraits of brides in traditional Nepali wedding costumes❤️🖼️ Create stunning images of brides in traditional Nepali wedding attire with AI🌟 | Complete tutorial for making gorgeous portraits of brides in traditional Nepali wedding outfits with AI🌟📝 Create vivid and atmospheric portraits of brides in traditional Nepali wedding attire with AI❤️ एआईबाट परम्परागत नेपाली विवाहको पोशाक लगाएकी दुलहीको तस्वीर कसरी सिर्जना गर्ने📸 | एआईबाट विवाहको पोशाकमा दुलहीको चित्र निर्माण🤖 | तस्वीर निर्माण गर्ने कृत्रिम बुद्धिमत्ता✨ | एआई प्रयोग गरी परम्परागत नेपाली विवाहको पोशाक लगाएकी दुलहीको तस्वीर बनाउनुहोस्💖 म पनि परम्परागत नेपाली विवाहको पोशाक लगाएकी दुलहीको तस्वीर बनाउन चाहन्थेँ, तर एआईले यस्तो उत्कृष्ट नतिजा दिनेछ भन्ने मैले कहिल्यै सोचेको थिइनँ😳 | उनीहरूले एआईबाट बनेका परम्परागत नेपाली विवाहको पोशाकमा दुलहीका चित्रहरू साझा गरेका छन्❤️ एआईबाट परम्परागत नेपाली विवाहको पोशाकमा दुलहीको चित्र बनाउने ट्यूटोरियल✍️ | एआई मार्फत परम्परागत नेपाली विवाहको पोशाकमा दुलहीको चित्र सिर्जना गर्ने गाइड🤳 एआई प्रयोग गरी परम्परागत नेपाली विवाहको पोशाक लगाएकी दुलहीको चित्र बनाउनुहोस्✍️🤳 | एआईबाट परम्परागत नेपाली विवाहको पोशाकमा दुलहीको चित्र निर्माण गर्नुहोस्💖 hypic फोटो सम्पादनलाई नयाँ परिभाषा दिन्छ ChatGPT मा परम्परागत नेपाली विवाहको पोशाकमा दुलहीको चित्रका लागि एआई प्रोम्प्टहरू💬 | एआई प्रयोग गरी मनमोहक माहौलसहित परम्परागत नेपाली विवाहको पोशाकमा दुलहीको चित्र बनाउनुहोस्❤️✍️ एआईबाट परम्परागत नेपाली विवाहको पोशाकमा दुलहीको चित्र बनाउने ट्यूटोरियल✍️📝 | एआईद्वारा परम्परागत नेपाली विवाहको पोशाकमा दुलहीको चित्रका विशेष प्रभाव फोटो टेम्प्लेटहरू❤️🖼️ एआई प्रयोग गरी परम्परागत नेपाली विवाहको पोशाक लगाएकी दुलहीको सुन्दर तस्वीर बनाउनुहोस्🌟 | एआईबाट परम्परागत नेपाली विवाहको पोशाकमा दुलहीको सुन्दर चित्र बनाउने ट्यूटोरियल🌟📝 एआई प्रयोग गरी मनमोहक माहौलले भरिएको परम्परागत नेपाली विवाहको पोशाकमा दुलहीको चित्र बनाउनुहोस्❤️ एआई के माध्यम से पारंपरिक नेपाली विवाह परिधान पहने हुई दुल्हन की तस्वीरें कैसे बनाएं📸 | एआई द्वारा बनाए गए विवाह पोशाक में दुल्हन के चित्र🤖 | चित्र निर्माण हेतु कृत्रिम बुद्धिमत्ता✨ | एआई की सहायता से पारंपरिक नेपाली विवाह परिधान पहने हुई दुल्हन की तस्वीरें बनाएं💖 मैं भी पारंपरिक नेपाली विवाह परिधान पहने हुई दुल्हन की तस्वीरें बनाना चाहता था, लेकिन कभी नहीं सोचा था कि एआई इतना शानदार परिणाम देगा😳 | उन्होंने एआई द्वारा बनाए गए पारंपरिक नेपाली विवाह पोशाक में दुल्हन के चित्र साझा किए❤️ एआई से पारंपरिक नेपाली विवाह परिधान में दुल्हन के चित्र बनाने का ट्यूटोरियल✍️ | एआई के जरिए पारंपरिक नेपाली विवाह परिधान में दुल्हन के चित्र बनाने का गाइड🤳 एआई के साथ पारंपरिक नेपाली विवाह परिधान पहने हुई दुल्हन के चित्र बनाएं✍️🤳 | एआई का उपयोग करके पारंपरिक नेपाली विवाह परिधान में दुल्हन के चित्र तैयार करें💖 hypic फोटो एडिटिंग को नया स्वरूप देता है ChatGPT के लिए पारंपरिक नेपाली विवाह परिधान में दुल्हन के चित्र हेतु एआई प्रॉम्प्ट💬 
#hypic #hypiccreator #Godpic @hypic_global ","2021","2973","152100","31","27","original sound","cchy","true","2026-05-28T05:23:36.000Z","https://www.tiktok.com/@cchy1641/video/7644809041734028564"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/154760c0692d6fe3fce4a2a701d72c8b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b4706320&x-expires=1780560000&x-signature=B%2FhtYguffpHNYEEeLCsAdA8UFOc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","pahiranhouseohio","A perfect yellow & green Kurti for the mehendi function✨🌙💚  
Size 34-42

#90skurthi #kurtiset #nepaliwedding #nepalitiktok #foryoupage @Pema ","3768","1097","118600","50","28","Maine Payal Hai Chhankai","Falguni Pathak","false","2026-05-21T17:29:37.000Z","https://www.tiktok.com/@pahiranhouseohio/video/7642398519415819550"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d8fffa3832a31b0403f31e062dec7761~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=0520b4e7&x-expires=1780560000&x-signature=SjdXsWx5f0ix4aJwpSzHFVaNHI8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","prajinamagar1","Me as a nepali bride🥹#chatgpt#nepalibridelook#fypシ゚viral ","1576","1201","216500","38","19","Behuli","Subani Moktan","false","2026-05-27T02:38:23.000Z","https://www.tiktok.com/@prajinamagar1/video/7644395386009931028"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a977917aea1929854fc3fc7422967d56~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=c992ddc4&x-expires=1780560000&x-signature=jdsbV4vAxqAhxDCzPC4lMxklL4Y%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","yei2023_","Outfit Drip Nepal 🇳🇵#drip #outfit #drill #nepal ","20700","781","323400","279","24","sonido original","𝐘𝐄𝐈 𝐊𝐈𝐍𝐆 𝐃𝐑𝐈𝐏 🇨🇴","true","2026-03-05T21:06:42.000Z","https://www.tiktok.com/@yei2023_/video/7613880902669683988"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/e1b83e30ab273b8f0cbf41d837cab49b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b659921b&x-expires=1780560000&x-signature=nR46Ms5JpE7OPOKSrjgrfZCxRzI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","silviasherpa","Do I not look nepali?? Come on guys #nepal #nepali #nepalitiktok #nepaltiktok #nepaligirl ","2231","54","53700","51","42","original sound","Viral Music Hits","true","2026-03-23T15:15:00.000Z","https://www.tiktok.com/@silviasherpa/video/7620425591828892958"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/44023654795c9545c95b75fe6feedca5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6a6f54e8&x-expires=1780560000&x-signature=QumyrMMWAuwpBki1Z%2FdR5RJqntA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","nepsy07","Nepali face card
#fyp #foryou #nepali #facecard #bp","14100","1111","148300","240","23","original sound - Nepsy07","Nepsy07","true","2026-04-11T01:55:05.000Z","https://www.tiktok.com/@nepsy07/video/7627314282945907988"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8e30b8e7a5ab0a3cbda4198ead8cb82e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b505b8e2&x-expires=1780560000&x-signature=0Xmm%2By3PrXPusC8%2BuW%2BAdVLni%2F4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","pransha.mgr","ib: @Monique #bebottrend #nepali #90smakeuplook #pransha ","5797","160","53500","166","14","Original Sound","Unknown","false","2026-02-10T23:58:35.000Z","https://www.tiktok.com/@pransha.mgr/video/7605390236507491597"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/f528e98528a0bf450ce1f36c80b76d5f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ae4b93bb&x-expires=1780560000&x-signature=uRghO0zhRHzohXJg33pjNefaYgc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","bellezaluxury.np","Nepali heritage • Modern elegance
Custom-made for brides worldwide
Shop your dream look ❤️
📞 +977 9744424953
📞 +1 571 723 0718@Sebikaa @Shagoon Jewellers@Makeupwithmanisa ","14300","730","237700","21","24","original sound","Aaryan Tamang","true","2026-05-05T06:41:06.000Z","https://www.tiktok.com/@bellezaluxury.np/video/7636293776075476237"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/530d5aa1330b77a4a067d6112dfd40bf~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e375e7d4&x-expires=1780560000&x-signature=SV3lvZQUSmdfFn4vhURv%2Fol6xiQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","raasmie","Nepali look get lover#fyp #nepali #Nepal #canada #🇳🇵 ","36","0","339","2","15","original sound","🦚राधारानी🪈","true","2026-05-05T17:49:12.000Z","https://www.tiktok.com/@raasmie/video/7636466212066692372"
