"authorMeta.avatar","authorMeta.name","text","diggCount","shareCount","playCount","commentCount","videoMeta.duration","musicMeta.musicName","musicMeta.musicAuthor","musicMeta.musicOriginal","createTimeISO","webVideoUrl"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e0c18a902690ea62fbdaf70fb68d248a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=1d2b4693&x-expires=1780560000&x-signature=FpLzRjG7UvTYiBZ8sAtewWW%2FD%2FE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","99nepalfashionzone","New update #99nepalfashionstor #fouryoupage #janakimandir #offer #govira ","60","3","2707","0","26","original sound","⚚🇨𝖍𝕒🅽🄳🅐Ⓝ⋆AⱥຮhᎥ㉿★⛎","true","2026-06-01T08:23:56.000Z","https://www.tiktok.com/@99nepalfashionzone/video/7646339829512342802"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/87e5acbf67b415e589228c15fa5bb45f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=03f843f8&x-expires=1780560000&x-signature=pEOOJa%2BRI9%2FVE8T4FCMiztYRWK8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","fashion_update_nepal","best price 950/-only ✔️💯#fashion_update_nepal📞 #ordernow #allovernepaldellivery🇳🇵 #growmyaccount #deliveryallovernepal🇳🇵 ","101","0","497","5","12","original sound","fashion_update_nepal","true","2026-03-25T14:41:26.000Z","https://www.tiktok.com/@fashion_update_nepal/video/7621203338658319636"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/87e5acbf67b415e589228c15fa5bb45f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=03f843f8&x-expires=1780560000&x-signature=pEOOJa%2BRI9%2FVE8T4FCMiztYRWK8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","fashion_update_nepal","price 1500 only ✔️✔️#fashion_update_nepal📞 #ordernow #deliveryallovernepal🇳🇵 #allovernepaldellivery🇳🇵 #growmyaccount ","398","4","5670","3","16","original sound","ARTEX","true","2026-02-26T14:00:00.000Z","https://www.tiktok.com/@fashion_update_nepal/video/7611173369165237512"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/87e5acbf67b415e589228c15fa5bb45f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=03f843f8&x-expires=1780560000&x-signature=pEOOJa%2BRI9%2FVE8T4FCMiztYRWK8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","fashion_update_nepal","#fashion_update_nepal📞 #ordernow #deliveryallovernepal🇳🇵 #allovernepaldellivery🇳🇵 #growmyaccount ","170","0","980","4","16","original sound","hip_hopmagazine4","true","2026-02-24T04:56:54.000Z","https://www.tiktok.com/@fashion_update_nepal/video/7610291218169318674"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0ddd3a510346744fec12cb2bfc9730b5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=a8493c9d&x-expires=1780560000&x-signature=GZbumBb5XSGerqaPYqvyexW69FY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","rohinitradingconcern","#NewDesignUpdate. #ROHINITRADINGCONCERN #Presentsbeautifuldesigns #WhatsApp📞☎️Viber+9779813308374
#kurtha_wholesale_pokhara
   International_Shipping ✈️","313","60","16200","3","44","original sound","Viral Music Hits","true","2026-04-23T06:16:28.000Z","https://www.tiktok.com/@rohinitradingconcern/video/7631834680324607239"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7dac0c9b78a02b2094b5adba2caa70ab~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=148f2142&x-expires=1780560000&x-signature=iGxRYjxG3mlXMg3VnL1D3rttci8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","itsujjal","Day 10 of finding the BEST fits in Nepali clothing stores 🇳🇵🔥
Today’s stop: @HANGGER YOUR STYLE YOUR STORE , Kumaripati 👀
Ngl… the collection was actually HARD 😮‍💨
Which fit are you choosing?👇

#nepalifashion #streetwearnepal #mensfashion #summerfit ","738","101","24100","4","30","original sound","ujjal_shrestha___","true","2026-05-19T13:04:21.000Z","https://www.tiktok.com/@itsujjal/video/7641588021598375186"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dbd896587fce1625cfa7f62b19e425fc~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b21f18ab&x-expires=1780560000&x-signature=rCAL9RNihOmuLF%2Fa6DbDB63pCRw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","fashion.plaza_lahan","Order No:9705555101☎️
Delivery all over Nepal🚚
#fashionplazalahan #sabaz_17 #necked #neckedjeans #update @sadabkhan_27 @Necked jeans ","239","2","4525","2","38","Vaari Jaavan (From ""Dhurandhar The Revenge"")","Shashwat Sachdev & Jyoti Nooran & Jasmine Sandlas & Reble","false","2026-06-01T07:31:56.000Z","https://www.tiktok.com/@fashion.plaza_lahan/video/7646326452991839509"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f17fab361f736da0fb7a44356762b29e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=da10863d&x-expires=1780560000&x-signature=dJLbIK0W9yVR4TxuyxfM0Pf9J0A%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","shanaya.yaya","guess it STOLE the show🤪
📍OOTO, Lazimpat Flagship Store ","1702","292","52800","17","37","Sage","Ritviz","false","2026-04-04T13:20:52.000Z","https://www.tiktok.com/@shanaya.yaya/video/7624893423107034389"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d0c1cc95db05c48579fc97b5c1293b6e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=7b432d9a&x-expires=1780560000&x-signature=q9RJxXhM1XjA2%2F20u2BnBIl2C%2BY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","fashion.book.nepal","🚨 New Arrival at Fashion Book Nepal – Summer Tops  2026
| 🚚 Delivery Available All Over Nepal
📞 To Order: DM Us or Call 9823761808 Today – Limited Stock Available!
#FashionBookNepal #OnlineShoppingNepal
#foryou #fypシ         #creatorsearchinsights ","50","7","763","2","12","original sound","Onlinecity Nepal 9822712950","true","2026-06-01T10:48:39.000Z","https://www.tiktok.com/@fashion.book.nepal/video/7646377153528859924"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0ca9c283b7ebc94946abf468b8ea38f5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=1756de44&x-expires=1780560000&x-signature=kh%2FayQdYiFAmG8gOrx7iGdsyxmY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","nams._._","Planning to start a traditional wear business? 👀
Ya thulo function ko lagi bulk ma lina paryo?
Wholesale price mai Ajmera Fashion ma sab paaincha 💯
Thanks to Black bull garment pvt ltd @Ajmera Fashion Nepali in in Nepal.
Nepal mai, easy & affordable
📍Indreni Complex, Baneshwor

#fyp #n_ams #ajmerafashion #ajmeranepal #wholesaleprice #ajmerainnepal #blackbullgarments #girlies #shopping #india ","17800","7917","486100","41","56","Sheesha","Mitta Ror & Swara Verma","false","2026-03-30T11:33:37.000Z","https://www.tiktok.com/@nams._._/video/7623010362765430037"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d0c76606617081983aa623541418a9c0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=74054b3d&x-expires=1780560000&x-signature=VndH3pI2jAI6iNAq%2FXv2q%2FklRvE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","vastramai","✨ Retro vibes, modern grace ✨
Our 90’s Kurti is now available in stunning colors 🤍
Comfortable, classy & perfect for every day wear 🌸
Sizes Available: 32–44
DM to order 💌

#90sKurti #KurtiStyle #EthnicWear #FashionNepal #DMToOrder","18700","3069","399300","72","17","original sound - •⪨н є α я т ❤н α ¢ к є я ⪩•","Music Universe 🎧","true","2026-05-23T01:32:23.000Z","https://www.tiktok.com/@vastramai/video/7642894033316220180"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/259450d8434c1f850bef2871db3ce7ee~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=46bf084f&x-expires=1780560000&x-signature=%2FuyrJsffohXP%2Bnr1mP6%2BQUuRa%2F0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","kriti.mainali","Hand painted and hand beaded. This is not just a fashion, It’s an art- It’s an representation of our roots

Shows topper - @Nita Manita Devkota 👸

#Nepal #newyorkfashionweek #nepaligirl #KritiMainali #runway7 ","294","8","9295","35","36","Hey Sailaa","Abhaya Subba","true","2026-02-18T03:39:51.000Z","https://www.tiktok.com/@kriti.mainali/video/7608044722371775757"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f5a9fa1d76d9031ca5b318f5b0a41fee~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=2eff7e86&x-expires=1780560000&x-signature=OxULSvOYPuLLj5cA9Xh9tT%2BhLvM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","lumora.charms","FOLLOW LUMORA FOR DAILY NEW DESIGNS UPDATES WITH LIMITED PIECES ONLY 🫶🏻
#LUMORA #fashionstyle #earcuff #kathmandutiktok #stylenepal ","14","0","194","1","7","оригинальный звук","j౨ৎ˚","true","2026-04-22T11:06:05.000Z","https://www.tiktok.com/@lumora.charms/video/7631538233725193492"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d4df1deff0089bcbc6c9c102f1678154~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=313e020d&x-expires=1780560000&x-signature=ERDwqBxEGXltZi1srIPdCZESjyo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","allinoneluxury","Fresh stock, Top-one Quality, Ready to slay!

Free Delivery All Over Nepal 

Perfect Fit, Stylish Looks with your favorite 
Numbers!

Shop Now:

#Brandedquality 

#Viralfashion 

#Nepal Faishonvibes

#Foryoupage 

#Onlineshoppinginnepal 

Trustable 

Explorepage 

Keepsupporting ","18200","2102","755000","45","5","original sound","Acount for sale","true","2026-04-21T10:09:21.000Z","https://www.tiktok.com/@allinoneluxury/video/7631152522220080392"
